2022-05-14 17:05:681 INFO  LoginPage :44 - Getting text from : [[ChromeDriver: chrome on WINDOWS (ebcbf26f2a911e7cbff7fe06e3a66257)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-14 17:05:591 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-14 17:05:381 INFO  HomePage :37 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (779415ad6b14e491308eacbaf73f21be)] -> link text: Log in]
2022-05-15 00:05:395 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 00:05:435 INFO  HomePage :125 - getting RegText text [[ChromeDriver: chrome on WINDOWS (4c8a95e78590166239f3fe5337b66598)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-15 00:05:81 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 00:05:96 INFO  HomePage :122 - Clicking on Register[[ChromeDriver: chrome on WINDOWS (7a3dac53f3a902491e6cdb4c2625e61a)] -> xpath: //button[@id='register-button']]
2022-05-15 00:05:109 INFO  HomePage :129 - getting FirstnameError text [[ChromeDriver: chrome on WINDOWS (7a3dac53f3a902491e6cdb4c2625e61a)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 00:05:880 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 00:05:897 INFO  HomePage :86 - Clicking on Gender emaleF[[ChromeDriver: chrome on WINDOWS (2903bbe61f4c5ef9624e490791bacecb)] -> xpath: //input[@id='gender-female']]
2022-05-15 00:05:950 INFO  HomePage :90 - Enter FirstnameVrunda to email field [[ChromeDriver: chrome on WINDOWS (2903bbe61f4c5ef9624e490791bacecb)] -> xpath: //input[@id='FirstName']]
2022-05-15 00:05:999 INFO  HomePage :94 - Enter LastnameThaker to email field [[ChromeDriver: chrome on WINDOWS (2903bbe61f4c5ef9624e490791bacecb)] -> xpath: //input[@id='LastName']]
2022-05-15 00:05:52 INFO  HomePage :102 - Selecting Month10 from dropdown [[ChromeDriver: chrome on WINDOWS (2903bbe61f4c5ef9624e490791bacecb)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[2]]
2022-05-15 00:05:57 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 00:05:187 INFO  HomePage :125 - getting RegText text [[ChromeDriver: chrome on WINDOWS (aec65dbfc8beb3f7c875b1093bd4ecc6)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-15 00:05:845 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 00:05:118 INFO  HomePage :122 - Clicking on Register[[ChromeDriver: chrome on WINDOWS (cbdb878e5c5f753c5fc9c397e27df2af)] -> xpath: //button[@id='register-button']]
2022-05-15 00:05:144 INFO  HomePage :129 - getting FirstnameError text [[ChromeDriver: chrome on WINDOWS (cbdb878e5c5f753c5fc9c397e27df2af)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 00:05:184 INFO  HomePage :133 - getting LastnameError text from [[ChromeDriver: chrome on WINDOWS (cbdb878e5c5f753c5fc9c397e27df2af)] -> xpath: //span[@id='LastName-error']]
2022-05-15 00:05:226 INFO  HomePage :136 - getting EmailError text [[ChromeDriver: chrome on WINDOWS (cbdb878e5c5f753c5fc9c397e27df2af)] -> xpath: //span[@id='Email-error']]
2022-05-15 00:05:261 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (cbdb878e5c5f753c5fc9c397e27df2af)] -> xpath: //span[@id='Password-error']]
2022-05-15 00:05:291 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (cbdb878e5c5f753c5fc9c397e27df2af)] -> xpath: //span[@id='Password-error']]
2022-05-15 00:05:127 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 00:05:945 INFO  HomePage :86 - Clicking on Gender emaleF[[ChromeDriver: chrome on WINDOWS (ea954df5afb73d8270738a1ea2f583e2)] -> xpath: //input[@id='gender-female']]
2022-05-15 00:05:38 INFO  HomePage :90 - Enter FirstnameVrunda to email field [[ChromeDriver: chrome on WINDOWS (ea954df5afb73d8270738a1ea2f583e2)] -> xpath: //input[@id='FirstName']]
2022-05-15 00:05:130 INFO  HomePage :94 - Enter LastnameThaker to email field [[ChromeDriver: chrome on WINDOWS (ea954df5afb73d8270738a1ea2f583e2)] -> xpath: //input[@id='LastName']]
2022-05-15 00:05:226 INFO  HomePage :102 - Selecting Month10 from dropdown [[ChromeDriver: chrome on WINDOWS (ea954df5afb73d8270738a1ea2f583e2)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[2]]
2022-05-15 01:05:788 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:224 INFO  HomePage :125 - getting RegText text [[ChromeDriver: chrome on WINDOWS (9e4ee589dd49fed4486ce8473b246b8f)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-15 01:05:268 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:719 INFO  HomePage :122 - Clicking on Register[[ChromeDriver: chrome on WINDOWS (aac9376232a26fe88281210f210936c2)] -> xpath: //button[@id='register-button']]
2022-05-15 01:05:753 INFO  HomePage :129 - getting FirstnameError text [[ChromeDriver: chrome on WINDOWS (aac9376232a26fe88281210f210936c2)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 01:05:814 INFO  HomePage :133 - getting LastnameError text from [[ChromeDriver: chrome on WINDOWS (aac9376232a26fe88281210f210936c2)] -> xpath: //span[@id='LastName-error']]
2022-05-15 01:05:865 INFO  HomePage :136 - getting EmailError text [[ChromeDriver: chrome on WINDOWS (aac9376232a26fe88281210f210936c2)] -> xpath: //span[@id='Email-error']]
2022-05-15 01:05:913 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (aac9376232a26fe88281210f210936c2)] -> xpath: //span[@id='Password-error']]
2022-05-15 01:05:956 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (aac9376232a26fe88281210f210936c2)] -> xpath: //span[@id='Password-error']]
2022-05-15 01:05:867 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:296 INFO  HomePage :86 - Clicking on Gender emaleF[[ChromeDriver: chrome on WINDOWS (fc639997934ef379f0f835c63fbe10ab)] -> xpath: //input[@id='gender-female']]
2022-05-15 01:05:462 INFO  HomePage :90 - Enter FirstnameVrunda to email field [[ChromeDriver: chrome on WINDOWS (fc639997934ef379f0f835c63fbe10ab)] -> xpath: //input[@id='FirstName']]
2022-05-15 01:05:592 INFO  HomePage :94 - Enter LastnameThaker to email field [[ChromeDriver: chrome on WINDOWS (fc639997934ef379f0f835c63fbe10ab)] -> xpath: //input[@id='LastName']]
2022-05-15 01:05:734 INFO  HomePage :102 - Selecting Month10 from dropdown [[ChromeDriver: chrome on WINDOWS (fc639997934ef379f0f835c63fbe10ab)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[2]]
2022-05-15 01:05:438 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:930 INFO  HomePage :125 - getting RegText text [[ChromeDriver: chrome on WINDOWS (44403fcc714427b6d04d31a055466773)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-15 01:05:04 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:382 INFO  HomePage :122 - Clicking on Register[[ChromeDriver: chrome on WINDOWS (ebd307f79f2b310ab21ac9fa9983b38e)] -> xpath: //button[@id='register-button']]
2022-05-15 01:05:419 INFO  HomePage :129 - getting FirstnameError text [[ChromeDriver: chrome on WINDOWS (ebd307f79f2b310ab21ac9fa9983b38e)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 01:05:480 INFO  HomePage :133 - getting LastnameError text from [[ChromeDriver: chrome on WINDOWS (ebd307f79f2b310ab21ac9fa9983b38e)] -> xpath: //span[@id='LastName-error']]
2022-05-15 01:05:549 INFO  HomePage :136 - getting EmailError text [[ChromeDriver: chrome on WINDOWS (ebd307f79f2b310ab21ac9fa9983b38e)] -> xpath: //span[@id='Email-error']]
2022-05-15 01:05:607 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (ebd307f79f2b310ab21ac9fa9983b38e)] -> xpath: //span[@id='Password-error']]
2022-05-15 01:05:660 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (ebd307f79f2b310ab21ac9fa9983b38e)] -> xpath: //span[@id='Password-error']]
2022-05-15 01:05:659 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:592 INFO  HomePage :86 - Clicking on Gender emaleF[[ChromeDriver: chrome on WINDOWS (fc334f8332424ab6b1334bfd56eb002e)] -> xpath: //input[@id='gender-female']]
2022-05-15 01:05:716 INFO  HomePage :90 - Enter FirstnameVrunda to email field [[ChromeDriver: chrome on WINDOWS (fc334f8332424ab6b1334bfd56eb002e)] -> xpath: //input[@id='FirstName']]
2022-05-15 01:05:847 INFO  HomePage :94 - Enter LastnameThaker to email field [[ChromeDriver: chrome on WINDOWS (fc334f8332424ab6b1334bfd56eb002e)] -> xpath: //input[@id='LastName']]
2022-05-15 01:05:18 INFO  HomePage :98 - Selecting DateofBirth10 from dropdown [[ChromeDriver: chrome on WINDOWS (fc334f8332424ab6b1334bfd56eb002e)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[1]]
2022-05-15 01:05:242 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:793 INFO  HomePage :125 - getting RegText text [[ChromeDriver: chrome on WINDOWS (5b69f98b0d0562d5cb8b71dc9e132288)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-15 01:05:743 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:897 INFO  HomePage :122 - Clicking on Register[[ChromeDriver: chrome on WINDOWS (58216184250c4cca8dc5cec76f49d3b4)] -> xpath: //button[@id='register-button']]
2022-05-15 01:05:923 INFO  HomePage :129 - getting FirstnameError text [[ChromeDriver: chrome on WINDOWS (58216184250c4cca8dc5cec76f49d3b4)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 01:05:971 INFO  HomePage :133 - getting LastnameError text from [[ChromeDriver: chrome on WINDOWS (58216184250c4cca8dc5cec76f49d3b4)] -> xpath: //span[@id='LastName-error']]
2022-05-15 01:05:20 INFO  HomePage :136 - getting EmailError text [[ChromeDriver: chrome on WINDOWS (58216184250c4cca8dc5cec76f49d3b4)] -> xpath: //span[@id='Email-error']]
2022-05-15 01:05:65 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (58216184250c4cca8dc5cec76f49d3b4)] -> xpath: //span[@id='Password-error']]
2022-05-15 01:05:106 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (58216184250c4cca8dc5cec76f49d3b4)] -> xpath: //span[@id='Password-error']]
2022-05-15 01:05:72 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:345 INFO  HomePage :86 - Clicking on Gender emaleF[[ChromeDriver: chrome on WINDOWS (f665f1b21fd29e41665f54488cb46daa)] -> xpath: //input[@id='gender-female']]
2022-05-15 01:05:466 INFO  HomePage :90 - Enter FirstnameVrunda to email field [[ChromeDriver: chrome on WINDOWS (f665f1b21fd29e41665f54488cb46daa)] -> xpath: //input[@id='FirstName']]
2022-05-15 01:05:583 INFO  HomePage :94 - Enter LastnameThaker to email field [[ChromeDriver: chrome on WINDOWS (f665f1b21fd29e41665f54488cb46daa)] -> xpath: //input[@id='LastName']]
2022-05-15 01:05:699 INFO  HomePage :98 - Selecting DateofBirth10 from dropdown [[ChromeDriver: chrome on WINDOWS (f665f1b21fd29e41665f54488cb46daa)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[1]]
2022-05-15 01:05:124 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:688 INFO  HomePage :125 - getting RegText text [[ChromeDriver: chrome on WINDOWS (9e68f808e155698d4caa734ff3e0f266)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-15 01:05:648 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:836 INFO  HomePage :122 - Clicking on Register[[ChromeDriver: chrome on WINDOWS (a7543c73aa1138f53735e611466bbbda)] -> xpath: //button[@id='register-button']]
2022-05-15 01:05:869 INFO  HomePage :129 - getting FirstnameError text [[ChromeDriver: chrome on WINDOWS (a7543c73aa1138f53735e611466bbbda)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 01:05:916 INFO  HomePage :133 - getting LastnameError text from [[ChromeDriver: chrome on WINDOWS (a7543c73aa1138f53735e611466bbbda)] -> xpath: //span[@id='LastName-error']]
2022-05-15 01:05:962 INFO  HomePage :136 - getting EmailError text [[ChromeDriver: chrome on WINDOWS (a7543c73aa1138f53735e611466bbbda)] -> xpath: //span[@id='Email-error']]
2022-05-15 01:05:09 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (a7543c73aa1138f53735e611466bbbda)] -> xpath: //span[@id='Password-error']]
2022-05-15 01:05:40 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (a7543c73aa1138f53735e611466bbbda)] -> xpath: //span[@id='Password-error']]
2022-05-15 01:05:952 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:227 INFO  HomePage :86 - Clicking on Gender emaleF[[ChromeDriver: chrome on WINDOWS (040e7cf53dc31a719780149868857da0)] -> xpath: //input[@id='gender-female']]
2022-05-15 01:05:356 INFO  HomePage :90 - Enter FirstnameVrunda to email field [[ChromeDriver: chrome on WINDOWS (040e7cf53dc31a719780149868857da0)] -> xpath: //input[@id='FirstName']]
2022-05-15 01:05:468 INFO  HomePage :94 - Enter LastnameThaker to email field [[ChromeDriver: chrome on WINDOWS (040e7cf53dc31a719780149868857da0)] -> xpath: //input[@id='LastName']]
2022-05-15 01:05:598 INFO  HomePage :98 - Selecting DateofBirth10 from dropdown [[ChromeDriver: chrome on WINDOWS (040e7cf53dc31a719780149868857da0)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[1]]
2022-05-15 01:05:711 INFO  HomePage :102 - Selecting Month11 from dropdown [[ChromeDriver: chrome on WINDOWS (040e7cf53dc31a719780149868857da0)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[2]]
2022-05-15 01:05:833 INFO  HomePage :106 - Selecting Year2005 from dropdown [[ChromeDriver: chrome on WINDOWS (040e7cf53dc31a719780149868857da0)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[3]]
2022-05-15 01:05:980 INFO  HomePage :110 - Enter emailprimetest1233@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (040e7cf53dc31a719780149868857da0)] -> xpath: //input[@id='Email']]
2022-05-15 01:05:86 INFO  HomePage :114 - Enter Passwordabc123 to email field [[ChromeDriver: chrome on WINDOWS (040e7cf53dc31a719780149868857da0)] -> xpath: //input[@id='Password']]
2022-05-15 01:05:126 INFO  HomePage :143 - getting ConfirmError text Proxy element for: DefaultElementLocator 'By.xpath: //span[@id='ConfirmPassword-error']'
2022-05-15 01:05:423 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:843 INFO  HomePage :125 - getting RegText text [[ChromeDriver: chrome on WINDOWS (9bc71664075237046a9ae756ddc633a7)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-15 01:05:783 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:847 INFO  HomePage :122 - Clicking on Register[[ChromeDriver: chrome on WINDOWS (828f8309f8fea0b175e10518a7fa4d05)] -> xpath: //button[@id='register-button']]
2022-05-15 01:05:875 INFO  HomePage :129 - getting FirstnameError text [[ChromeDriver: chrome on WINDOWS (828f8309f8fea0b175e10518a7fa4d05)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 01:05:927 INFO  HomePage :133 - getting LastnameError text from [[ChromeDriver: chrome on WINDOWS (828f8309f8fea0b175e10518a7fa4d05)] -> xpath: //span[@id='LastName-error']]
2022-05-15 01:05:977 INFO  HomePage :136 - getting EmailError text [[ChromeDriver: chrome on WINDOWS (828f8309f8fea0b175e10518a7fa4d05)] -> xpath: //span[@id='Email-error']]
2022-05-15 01:05:23 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (828f8309f8fea0b175e10518a7fa4d05)] -> xpath: //span[@id='Password-error']]
2022-05-15 01:05:60 INFO  HomePage :140 - getting PassworsError text [[ChromeDriver: chrome on WINDOWS (828f8309f8fea0b175e10518a7fa4d05)] -> xpath: //span[@id='Password-error']]
2022-05-15 01:05:44 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 01:05:92 INFO  HomePage :86 - Clicking on Gender emaleF[[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //input[@id='gender-female']]
2022-05-15 01:05:224 INFO  HomePage :90 - Enter FirstnameVrunda to email field [[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //input[@id='FirstName']]
2022-05-15 01:05:337 INFO  HomePage :94 - Enter LastnameThaker to email field [[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //input[@id='LastName']]
2022-05-15 01:05:454 INFO  HomePage :98 - Selecting DateofBirth10 from dropdown [[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[1]]
2022-05-15 01:05:550 INFO  HomePage :102 - Selecting Month11 from dropdown [[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[2]]
2022-05-15 01:05:673 INFO  HomePage :106 - Selecting Year2005 from dropdown [[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/form[1]/div[1]/div[2]/div[4]/div[1]/select[3]]
2022-05-15 01:05:828 INFO  HomePage :110 - Enter emailprimetest1233@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //input[@id='Email']]
2022-05-15 01:05:928 INFO  HomePage :114 - Enter Passwordabc123 to email field [[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //input[@id='Password']]
2022-05-15 01:05:36 INFO  HomePage :118 - Enter ConfirmPasswordabc123 to email field [[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-15 01:05:785 INFO  HomePage :122 - Clicking on Register[[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //button[@id='register-button']]
2022-05-15 01:05:809 INFO  HomePage :146 - getting Registrationcomplete text [[ChromeDriver: chrome on WINDOWS (18f9f42e6006707959f7057423c5eafa)] -> xpath: //div[contains(text(),'Your registration completed')]]
2022-05-15 02:05:959 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 02:05:804 INFO  HomePage :48 - getting Welcome text [[ChromeDriver: chrome on WINDOWS (cb25069b237d3a5e99dd558ce636d396)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 02:05:448 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 02:05:94 INFO  HomePage :42 - Clicking on Login[[ChromeDriver: chrome on WINDOWS (71ff3c37da1d2c6d04b18cc1cc13f1bd)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:879 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 02:05:68 INFO  HomePage :42 - Clicking on Login[[ChromeDriver: chrome on WINDOWS (ba233ee7296e9d32f7ead4ce151b1a77)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:823 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 02:05:982 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 02:05:106 INFO  HomePage :48 - getting Welcome text [[ChromeDriver: chrome on WINDOWS (7b6590f03f04c3bbfb89aa384a8bebfe)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 02:05:734 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 02:05:19 INFO  HomePage :42 - Clicking on Login[[ChromeDriver: chrome on WINDOWS (e31ca1644198ed765f067df43a27e10b)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:31 INFO  HomePage :52 - getting ErrorMessage text [[ChromeDriver: chrome on WINDOWS (e31ca1644198ed765f067df43a27e10b)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/form[1]/div[1]]
